Dates;Type;Price;Size
1/17/2023 9:07:25 AM;BEST_ASK;9.38;3000
1/17/2023 9:07:25 AM;TRADE;9.2;380
1/17/2023 9:08:13 AM;BEST_BID;8.98;100
1/17/2023 9:08:14 AM;BEST_ASK;9.38;2680
1/17/2023 9:08:14 AM;TRADE;9.38;320
1/17/2023 9:09:35 AM;TRADE;9.38;10
1/17/2023 9:09:35 AM;BEST_ASK;9.38;2670
1/17/2023 9:09:54 AM;BEST_ASK;9.38;3170
1/17/2023 9:10:09 AM;BEST_BID;9;600
1/17/2023 9:10:17 AM;BEST_BID;9.02;100
1/17/2023 9:10:46 AM;TRADE;9.38;30
1/17/2023 9:10:46 AM;BEST_ASK;9.38;3140
1/17/2023 9:14:29 AM;BEST_BID;9.06;4
1/17/2023 9:16:15 AM;BEST_BID;9.08;4
1/17/2023 9:19:09 AM;BEST_ASK;9.36;2000
1/17/2023 9:20:05 AM;BEST_ASK;9.34;3140
1/17/2023 9:20:43 AM;BEST_BID;9.12;4
1/17/2023 9:21:51 AM;BEST_ASK;9.3;2000
1/17/2023 9:22:40 AM;BEST_ASK;9.3;1600
1/17/2023 9:22:40 AM;TRADE;9.3;400
1/17/2023 9:27:25 AM;BEST_ASK;9.24;1000
1/17/2023 9:29:05 AM;BEST_ASK;9.24;670
1/17/2023 9:29:05 AM;TRADE;9.24;330
1/17/2023 9:31:31 AM;BEST_BID;9;205
1/17/2023 9:31:31 AM;TRADE;9.12;4
1/17/2023 9:31:31 AM;TRADE;9.02;100
1/17/2023 9:31:31 AM;TRADE;9;395
1/17/2023 9:32:26 AM;BEST_BID;8.72;3300
1/17/2023 9:32:32 AM;BEST_ASK;9.22;3140
1/17/2023 9:32:57 AM;BEST_BID;8.8;3200
1/17/2023 9:32:58 AM;BEST_BID;8.9;450
1/17/2023 9:36:15 AM;BEST_BID;8.92;541
1/17/2023 9:36:49 AM;BEST_BID;9;200
1/17/2023 9:41:51 AM;BEST_BID;8.92;541
1/17/2023 9:41:51 AM;BEST_ASK;9;400
1/17/2023 9:41:51 AM;TRADE;9;200
1/17/2023 9:42:33 AM;BEST_ASK;9.22;3140
1/17/2023 9:42:33 AM;TRADE;8.92;400
1/17/2023 9:42:33 AM;BEST_BID;8.92;141
1/17/2023 9:44:13 AM;BEST_BID;8.9;450
1/17/2023 9:44:26 AM;BEST_BID;8.84;600
1/17/2023 9:44:26 AM;BEST_ASK;8.9;50
1/17/2023 9:44:26 AM;TRADE;8.9;450
1/17/2023 9:44:34 AM;BEST_BID;9;155
1/17/2023 9:44:34 AM;BEST_ASK;9.22;3140
1/17/2023 9:44:34 AM;TRADE;8.9;50
1/17/2023 9:44:38 AM;BEST_BID;8.84;600
1/17/2023 9:50:53 AM;BEST_BID;8.9;245
1/17/2023 10:04:18 AM;BEST_BID;9;1000
1/17/2023 10:04:42 AM;BEST_ASK;9.2;2000
1/17/2023 10:04:49 AM;BEST_BID;9;800
1/17/2023 10:04:49 AM;TRADE;9;200
1/17/2023 10:05:01 AM;BEST_ASK;9.2;1992
1/17/2023 10:05:01 AM;TRADE;9.2;8
1/17/2023 10:06:50 AM;BEST_ASK;9.18;1600
1/17/2023 10:34:42 AM;BEST_BID;8.8;400
1/17/2023 10:34:42 AM;TRADE;9;800
1/17/2023 10:34:42 AM;TRADE;8.84;600
1/17/2023 10:34:42 AM;TRADE;8.8;2800
1/17/2023 10:34:57 AM;BEST_BID;8.7;400
1/17/2023 10:35:04 AM;BEST_ASK;9.16;3140
1/17/2023 10:35:56 AM;BEST_ASK;9.04;3140
1/17/2023 10:35:57 AM;BEST_BID;8.72;841
1/17/2023 10:36:32 AM;BEST_BID;8.62;1957
1/17/2023 10:36:32 AM;TRADE;8.72;841
1/17/2023 10:36:32 AM;TRADE;8.7;400
1/17/2023 10:36:32 AM;TRADE;8.64;1916
1/17/2023 10:36:32 AM;TRADE;8.62;500
1/17/2023 10:36:32 AM;TRADE;8.62;1343
1/17/2023 10:36:40 AM;BEST_ASK;9.02;1916
1/17/2023 10:36:43 AM;BEST_BID;8.6;4000
1/17/2023 10:36:47 AM;BEST_ASK;9;3140
1/17/2023 10:36:50 AM;TRADE;8.6;1000
1/17/2023 10:36:50 AM;BEST_BID;8.6;3000
1/17/2023 10:36:56 AM;BEST_BID;8.6;1500
1/17/2023 10:36:56 AM;TRADE;8.6;1500
1/17/2023 10:37:25 AM;BEST_BID;8.6;800
1/17/2023 10:37:25 AM;TRADE;8.6;700
1/17/2023 10:38:06 AM;BEST_ASK;9;3090
1/17/2023 10:38:06 AM;TRADE;9;50
1/17/2023 10:38:17 AM;BEST_ASK;9;3190
1/17/2023 10:38:25 AM;BEST_BID;8.68;1400
1/17/2023 10:38:26 AM;TRADE;9;100
1/17/2023 10:38:26 AM;BEST_ASK;9;3090
1/17/2023 10:38:37 AM;BEST_ASK;9;3190
1/17/2023 10:38:51 AM;BEST_BID;8.9;100
1/17/2023 10:38:51 AM;BEST_BID;8.9;95
1/17/2023 10:38:51 AM;TRADE;8.9;5
1/17/2023 10:39:01 AM;TRADE;8.9;95
1/17/2023 10:39:01 AM;BEST_BID;8.68;1400
1/17/2023 10:39:01 AM;BEST_ASK;8.9;605
1/17/2023 10:39:05 AM;BEST_ASK;9;3190
1/17/2023 10:39:14 AM;BEST_BID;8.76;1500
1/17/2023 10:40:11 AM;TRADE;9;10
1/17/2023 10:40:11 AM;BEST_ASK;9;3180
1/17/2023 10:40:14 AM;BEST_BID;8.76;100
1/17/2023 10:40:14 AM;TRADE;8.76;1400
1/17/2023 10:41:42 AM;BEST_BID;8.7;800
1/17/2023 10:42:13 AM;BEST_ASK;8.98;1600
1/17/2023 10:42:18 AM;BEST_BID;8.72;1000
1/17/2023 10:42:19 AM;TRADE;8.98;30
1/17/2023 10:42:19 AM;BEST_ASK;8.98;1570
1/17/2023 10:42:57 AM;BEST_BID;8.68;400
1/17/2023 10:42:57 AM;TRADE;8.72;1000
1/17/2023 10:42:57 AM;TRADE;8.7;800
1/17/2023 10:42:57 AM;TRADE;8.68;1000
1/17/2023 10:43:10 AM;BEST_ASK;8.96;3180
1/17/2023 10:43:19 AM;BEST_ASK;8.94;1570
1/17/2023 10:43:34 AM;TRADE;8.68;400
1/17/2023 10:43:34 AM;BEST_BID;8.62;700
1/17/2023 10:43:34 AM;BEST_ASK;8.68;400
1/17/2023 10:43:44 AM;BEST_BID;8.6;800
1/17/2023 10:43:46 AM;TRADE;8.68;400
1/17/2023 10:43:46 AM;BEST_BID;8.68;100
1/17/2023 10:43:46 AM;BEST_ASK;8.9;605
1/17/2023 10:43:54 AM;BEST_ASK;8.88;1570
1/17/2023 10:44:12 AM;BEST_ASK;8.86;605
1/17/2023 10:47:00 AM;BEST_BID;8.6;100
1/17/2023 10:47:00 AM;TRADE;8.68;100
1/17/2023 10:47:00 AM;TRADE;8.62;700
1/17/2023 10:47:00 AM;TRADE;8.6;700
1/17/2023 10:47:14 AM;BEST_BID;8.42;1000
1/17/2023 10:47:14 AM;BEST_ASK;8.5;900
1/17/2023 10:47:14 AM;TRADE;8.6;100
1/17/2023 10:47:21 AM;TRADE;8.5;400
1/17/2023 10:47:21 AM;BEST_ASK;8.5;500
1/17/2023 10:48:19 AM;BEST_ASK;8.86;605
1/17/2023 10:48:19 AM;BEST_BID;8.42;500
1/17/2023 10:48:19 AM;TRADE;8.42;500
1/17/2023 10:48:36 AM;BEST_ASK;8.86;555
1/17/2023 10:48:36 AM;TRADE;8.86;50
1/17/2023 10:48:43 AM;BEST_BID;8.4;350
1/17/2023 10:48:54 AM;BEST_ASK;8.86;485
1/17/2023 10:48:54 AM;TRADE;8.86;70
1/17/2023 10:48:58 AM;BEST_ASK;8.8;585
1/17/2023 10:49:10 AM;BEST_ASK;8.8;685
1/17/2023 10:49:12 AM;BEST_ASK;8.6;500
1/17/2023 10:51:52 AM;BEST_ASK;8.6;1185
1/17/2023 10:51:57 AM;BEST_ASK;8.6;1085
1/17/2023 10:52:20 AM;BEST_BID;8.5;256
1/17/2023 10:55:54 AM;BEST_ASK;8.6;500
1/17/2023 10:59:53 AM;BEST_ASK;8.64;500
1/17/2023 11:00:33 AM;BEST_BID;8.42;156
1/17/2023 11:00:33 AM;TRADE;8.5;256
1/17/2023 11:00:33 AM;TRADE;8.44;500
1/17/2023 11:00:33 AM;TRADE;8.42;3244
1/17/2023 11:01:20 AM;BEST_ASK;8.6;585
1/17/2023 11:01:23 AM;BEST_BID;8.24;1000
1/17/2023 11:01:23 AM;BEST_ASK;8.4;94
1/17/2023 11:01:23 AM;TRADE;8.42;156
1/17/2023 11:01:23 AM;TRADE;8.4;350
1/17/2023 11:01:37 AM;BEST_ASK;8.6;585
1/17/2023 11:02:14 AM;TRADE;8.6;200
1/17/2023 11:02:14 AM;BEST_ASK;8.6;385
1/17/2023 11:02:16 AM;BEST_BID;8.26;600
1/17/2023 11:02:26 AM;BEST_ASK;8.6;485
1/17/2023 11:02:32 AM;BEST_ASK;8.6;785
1/17/2023 11:02:36 AM;BEST_ASK;8.6;585
1/17/2023 11:02:36 AM;TRADE;8.6;200
1/17/2023 11:02:42 AM;BEST_ASK;8.6;885
1/17/2023 11:03:06 AM;BEST_BID;8.5;100
1/17/2023 11:03:19 AM;BEST_BID;8.26;600
1/17/2023 11:03:19 AM;BEST_ASK;8.5;650
1/17/2023 11:03:19 AM;TRADE;8.5;100
1/17/2023 11:03:25 AM;BEST_ASK;8.6;885
1/17/2023 11:03:36 AM;BEST_ASK;8.6;835
1/17/2023 11:03:36 AM;TRADE;8.6;50
1/17/2023 11:05:18 AM;BEST_ASK;8.6;342
1/17/2023 11:05:18 AM;TRADE;8.6;493
1/17/2023 11:05:27 AM;BEST_ASK;8.6;842
1/17/2023 11:05:56 AM;BEST_BID;8.28;800
1/17/2023 11:06:01 AM;TRADE;8.6;116
1/17/2023 11:06:01 AM;BEST_ASK;8.6;726
1/17/2023 11:06:28 AM;BEST_BID;8.32;600
1/17/2023 11:14:56 AM;BEST_BID;8.4;200
1/17/2023 11:15:22 AM;BEST_ASK;8.78;1570
1/17/2023 11:15:30 AM;BEST_ASK;8.6;726
1/17/2023 11:18:57 AM;BEST_BID;7.9;4000
1/17/2023 11:18:57 AM;BEST_ASK;8;500
1/17/2023 11:18:57 AM;TRADE;8.4;200
1/17/2023 11:18:57 AM;TRADE;8.32;600
1/17/2023 11:18:57 AM;TRADE;8.26;800
1/17/2023 11:18:57 AM;TRADE;8.24;1000
1/17/2023 11:18:57 AM;TRADE;8.2;250
1/17/2023 11:18:57 AM;TRADE;8.2;3500
1/17/2023 11:18:57 AM;TRADE;8.12;218
1/17/2023 11:18:57 AM;TRADE;8.12;2000
1/17/2023 11:18:57 AM;TRADE;8.12;14782
1/17/2023 11:18:57 AM;TRADE;8.06;1350
1/17/2023 11:18:57 AM;TRADE;8.04;2500
1/17/2023 11:18:57 AM;TRADE;8.02;5000
1/17/2023 11:18:57 AM;TRADE;8;10000
1/17/2023 11:18:57 AM;TRADE;7.9;100
1/17/2023 11:18:57 AM;BEST_BID;7.9;3900
1/17/2023 11:19:00 AM;BEST_ASK;8.6;726
1/17/2023 11:19:00 AM;BEST_ASK;8;500
1/17/2023 11:19:00 AM;TRADE;8;500
1/17/2023 11:19:00 AM;TRADE;8;1418
1/17/2023 11:19:04 AM;BEST_BID;8.4;5172
1/17/2023 11:19:04 AM;BEST_ASK;8.6;726
1/17/2023 11:19:04 AM;TRADE;8;500
1/17/2023 11:19:04 AM;TRADE;8;994
1/17/2023 11:19:09 AM;TRADE;8.4;2500
1/17/2023 11:19:09 AM;BEST_BID;8.4;2672
1/17/2023 11:19:11 AM;TRADE;8.4;2672
1/17/2023 11:19:11 AM;BEST_BID;7.9;3900
1/17/2023 11:19:11 AM;BEST_ASK;8.4;1162
1/17/2023 11:19:11 AM;BEST_ASK;8.4;2512
1/17/2023 11:19:13 AM;BEST_BID;7.92;2500
1/17/2023 11:19:16 AM;BEST_ASK;8.4;1350
1/17/2023 11:19:20 AM;BEST_ASK;8.38;2570
1/17/2023 11:19:27 AM;BEST_BID;8;1000
1/17/2023 11:19:28 AM;BEST_ASK;8.3;726
1/17/2023 11:20:05 AM;BEST_ASK;8.3;1726
1/17/2023 11:20:10 AM;BEST_BID;8;2000
1/17/2023 11:20:27 AM;BEST_BID;8;5000
1/17/2023 11:20:40 AM;BEST_BID;8.02;2500
1/17/2023 11:21:39 AM;BEST_BID;8.04;2000
1/17/2023 11:22:40 AM;BEST_BID;8.1;1000
1/17/2023 11:22:59 AM;BEST_ASK;8.38;2570
1/17/2023 11:23:03 AM;BEST_ASK;8.36;3500
1/17/2023 11:23:37 AM;BEST_ASK;8.3;994
1/17/2023 11:23:49 AM;BEST_ASK;8.28;650
1/17/2023 11:25:40 AM;BEST_BID;8.1;4000
1/17/2023 11:30:52 AM;BEST_BID;8.12;2000
1/17/2023 11:36:26 AM;BEST_BID;8.12;500
1/17/2023 11:36:26 AM;TRADE;8.12;1500
1/17/2023 11:36:36 AM;BEST_ASK;8.26;2570
1/17/2023 11:37:07 AM;BEST_ASK;8.24;650
1/17/2023 11:37:18 AM;BEST_BID;8.1;4000
1/17/2023 11:37:18 AM;BEST_ASK;8.12;494
1/17/2023 11:37:18 AM;TRADE;8.12;500
1/17/2023 11:37:22 AM;BEST_BID;8.1;2000
1/17/2023 11:37:22 AM;TRADE;8.1;1000
1/17/2023 11:37:22 AM;TRADE;8.1;1000
1/17/2023 11:37:46 AM;TRADE;8.1;1494
1/17/2023 11:37:46 AM;BEST_BID;8.1;506
1/17/2023 11:37:46 AM;BEST_ASK;8.24;650
1/17/2023 11:38:42 AM;BEST_BID;8.02;2500
1/17/2023 11:38:42 AM;BEST_ASK;8.1;94
1/17/2023 11:38:42 AM;TRADE;8.1;506
1/17/2023 11:38:56 AM;BEST_ASK;8.24;650
1/17/2023 11:39:21 AM;BEST_BID;8.24;256
1/17/2023 11:39:21 AM;BEST_ASK;8.3;2570
1/17/2023 11:39:21 AM;TRADE;8.24;650
1/17/2023 11:39:32 AM;BEST_BID;8.24;6
1/17/2023 11:39:32 AM;TRADE;8.24;250
1/17/2023 11:39:43 AM;BEST_BID;8.1;1006
1/17/2023 11:39:51 AM;BEST_ASK;8.3;3270
1/17/2023 11:42:59 AM;BEST_ASK;8.28;850
1/17/2023 11:46:09 AM;BEST_BID;8.24;100
1/17/2023 11:46:29 AM;TRADE;8.24;90
1/17/2023 11:46:29 AM;BEST_BID;8.24;10
1/17/2023 11:48:19 AM;BEST_BID;8.1;1006
1/17/2023 11:48:19 AM;BEST_ASK;8.24;484
1/17/2023 11:48:19 AM;TRADE;8.24;10
1/17/2023 11:48:41 AM;BEST_BID;8.06;1000
1/17/2023 11:49:33 AM;TRADE;8.06;1000
1/17/2023 11:49:33 AM;TRADE;8;2177
1/17/2023 11:49:33 AM;BEST_BID;8;1823
1/17/2023 11:49:58 AM;TRADE;8;1000
1/17/2023 11:49:58 AM;TRADE;8;484
1/17/2023 11:49:58 AM;BEST_BID;8;339
1/17/2023 11:49:58 AM;BEST_ASK;8.28;850
1/17/2023 11:50:51 AM;TRADE;8;339
1/17/2023 11:50:51 AM;TRADE;7.94;800
1/17/2023 11:50:51 AM;BEST_BID;7.9;3900
1/17/2023 11:50:51 AM;BEST_ASK;7.94;449
1/17/2023 11:51:14 AM;TRADE;7.9;1582
1/17/2023 11:51:14 AM;BEST_BID;7.9;2318
1/17/2023 11:51:24 AM;BEST_ASK;8.28;850
1/17/2023 11:51:25 AM;TRADE;7.9;449
1/17/2023 11:51:25 AM;BEST_BID;7.9;1869
1/17/2023 11:51:32 AM;BEST_BID;7.9;11869
1/17/2023 11:51:43 AM;BEST_BID;7.92;4940
1/17/2023 11:51:43 AM;BEST_ASK;8.28;2200
1/17/2023 11:51:51 AM;BEST_BID;7.94;1000
1/17/2023 11:52:12 AM;BEST_ASK;8.28;1550
1/17/2023 11:52:39 AM;BEST_BID;7.96;1200
1/17/2023 11:53:22 AM;BEST_ASK;8;551
1/17/2023 11:53:44 AM;BEST_ASK;8.28;1550
1/17/2023 11:54:12 AM;BEST_BID;7.94;1200
1/17/2023 11:54:57 AM;TRADE;8.28;10
1/17/2023 11:54:57 AM;BEST_ASK;8.28;1540
1/17/2023 12:05:57 PM;BEST_ASK;8.18;2378
1/17/2023 12:06:44 PM;TRADE;8.18;150
1/17/2023 12:06:44 PM;BEST_ASK;8.18;2228
1/17/2023 12:07:04 PM;BEST_ASK;8.1;2228
1/17/2023 12:11:14 PM;BEST_BID;7.9;69
1/17/2023 12:11:14 PM;TRADE;7.94;1200
1/17/2023 12:11:14 PM;TRADE;7.9;1869
1/17/2023 12:11:14 PM;TRADE;7.9;9931
1/17/2023 12:11:32 PM;BEST_ASK;8.1;3578
1/17/2023 12:11:40 PM;BEST_BID;7.54;1411
1/17/2023 12:11:40 PM;TRADE;7.9;69
1/17/2023 12:11:53 PM;BEST_BID;7.56;925
1/17/2023 12:11:55 PM;BEST_ASK;8;5000
1/17/2023 12:12:05 PM;BEST_ASK;7.6;800
1/17/2023 12:12:16 PM;BEST_ASK;8;5000
1/17/2023 12:12:36 PM;BEST_BID;7.6;800
1/17/2023 12:12:59 PM;BEST_ASK;7.9;800
1/17/2023 12:13:14 PM;BEST_ASK;7.88;2570
1/17/2023 12:13:40 PM;BEST_BID;7.8;1000
1/17/2023 12:13:52 PM;TRADE;7.8;1000
1/17/2023 12:13:52 PM;BEST_BID;7.6;800
1/17/2023 12:13:52 PM;BEST_ASK;7.8;1000
1/17/2023 12:15:15 PM;BEST_ASK;7.6;55
1/17/2023 12:15:21 PM;BEST_ASK;7.8;1000
1/17/2023 12:16:07 PM;BEST_BID;7.6;1497
1/17/2023 12:16:53 PM;BEST_ASK;7.88;2570
1/17/2023 12:18:04 PM;BEST_BID;7.8;2000
1/17/2023 12:18:49 PM;BEST_ASK;7.8;2
1/17/2023 12:19:21 PM;BEST_ASK;7.88;2570
1/17/2023 12:19:22 PM;BEST_BID;0;105
1/17/2023 12:19:43 PM;BEST_ASK;7.86;800
1/17/2023 12:20:12 PM;BEST_ASK;7.8;2000
1/17/2023 12:21:06 PM;BEST_ASK;7.78;1000
1/17/2023 12:21:30 PM;BEST_ASK;7.78;1200
1/17/2023 12:22:23 PM;BEST_ASK;7.78;1850
1/17/2023 12:23:52 PM;BEST_ASK;7.7;2000
1/17/2023 12:31:08 PM;BEST_ASK;7.54;2228
1/17/2023 12:31:20 PM;BEST_ASK;7.5;2000
1/17/2023 12:39:20 PM;TRADE;7.62;105
1/17/2023 12:39:20 PM;TRADE;7.62;1895
1/17/2023 12:39:20 PM;BEST_BID;7.62;3209
1/17/2023 12:39:20 PM;BEST_ASK;7.78;650
1/17/2023 12:39:20 PM;TRADE;7.62;105
1/17/2023 12:39:20 PM;TRADE;7.62;500
1/17/2023 12:39:20 PM;TRADE;7.62;1400
1/17/2023 12:39:20 PM;TRADE;7.62;223
1/17/2023 12:39:36 PM;BEST_BID;7.62;8209
1/17/2023 12:39:55 PM;TRADE;7.78;650
1/17/2023 12:39:55 PM;BEST_ASK;7.98;2570
1/17/2023 12:40:06 PM;BEST_ASK;7.8;600
1/17/2023 12:40:15 PM;BEST_ASK;7.98;2570
1/17/2023 12:40:15 PM;TRADE;7.8;600
1/17/2023 12:40:57 PM;BEST_ASK;7.82;800
1/17/2023 12:41:15 PM;BEST_ASK;7.82;770
1/17/2023 12:41:15 PM;TRADE;7.82;30
1/17/2023 12:41:21 PM;TRADE;7.82;750
1/17/2023 12:41:21 PM;BEST_ASK;7.82;20
1/17/2023 12:41:46 PM;BEST_ASK;7.98;2570
1/17/2023 12:41:49 PM;BEST_ASK;7.98;1570
1/17/2023 12:41:58 PM;BEST_BID;7.82;500
1/17/2023 12:42:24 PM;TRADE;7.82;500
1/17/2023 12:42:24 PM;BEST_BID;7.62;8209
1/17/2023 12:42:24 PM;BEST_ASK;7.82;2500
1/17/2023 12:42:38 PM;BEST_ASK;7.98;1570
1/17/2023 12:42:38 PM;TRADE;7.82;2500
1/17/2023 12:45:25 PM;BEST_ASK;7.98;600
1/17/2023 12:45:25 PM;TRADE;7.98;970
1/17/2023 12:45:37 PM;BEST_ASK;8.08;700
1/17/2023 12:45:46 PM;BEST_BID;7.82;1000
1/17/2023 12:45:59 PM;BEST_BID;7.82;1500
1/17/2023 12:48:23 PM;BEST_BID;7.84;1000
1/17/2023 12:48:37 PM;BEST_BID;7.84;1500
1/17/2023 12:48:42 PM;BEST_BID;7.84;1750
1/17/2023 12:48:58 PM;BEST_ASK;8.08;670
1/17/2023 12:48:58 PM;TRADE;8.08;30
1/17/2023 12:49:06 PM;BEST_BID;7.86;1000
1/17/2023 12:49:18 PM;TRADE;8.08;670
1/17/2023 12:49:18 PM;BEST_ASK;8.2;620
1/17/2023 12:49:22 PM;BEST_ASK;8.2;650
1/17/2023 12:49:42 PM;BEST_BID;7.86;1500
1/17/2023 12:49:44 PM;BEST_BID;7.88;1000
1/17/2023 12:51:30 PM;BEST_ASK;8.2;600
1/17/2023 12:51:30 PM;TRADE;8.2;50
1/17/2023 12:51:34 PM;BEST_ASK;8.18;600
1/17/2023 12:51:48 PM;BEST_ASK;8.16;600
1/17/2023 12:53:45 PM;TRADE;8.16;500
1/17/2023 12:53:45 PM;BEST_ASK;8.16;100
1/17/2023 12:54:15 PM;BEST_BID;7.88;1500
1/17/2023 12:55:15 PM;BEST_BID;7.9;800
1/17/2023 12:55:22 PM;BEST_ASK;8.26;744
1/17/2023 12:55:22 PM;TRADE;8.16;100
1/17/2023 12:55:22 PM;TRADE;8.26;250
1/17/2023 12:55:41 PM;BEST_BID;7.96;1000
1/17/2023 12:55:51 PM;BEST_BID;7.96;1700
1/17/2023 12:57:40 PM;BEST_BID;7.96;2350
1/17/2023 1:03:41 PM;BEST_BID;7.96;1700
1/17/2023 1:12:56 PM;BEST_ASK;8.2;7425
1/17/2023 1:13:03 PM;BEST_BID;7.96;1000
1/17/2023 1:13:08 PM;BEST_ASK;8.18;144
1/17/2023 1:13:47 PM;BEST_BID;7.9;800
1/17/2023 1:13:47 PM;BEST_ASK;7.96;144
1/17/2023 1:13:47 PM;TRADE;7.96;1000
1/17/2023 1:13:51 PM;BEST_ASK;8.18;144
1/17/2023 1:14:17 PM;BEST_BID;7.82;2800
1/17/2023 1:14:27 PM;BEST_ASK;8.18;3544
1/17/2023 1:14:31 PM;BEST_ASK;8.16;144
1/17/2023 1:16:05 PM;BEST_BID;7.84;900
1/17/2023 1:18:25 PM;BEST_BID;7.9;200
1/17/2023 1:29:17 PM;BEST_ASK;8.16;744
1/17/2023 1:33:30 PM;BEST_BID;8;500
1/17/2023 1:36:01 PM;BEST_BID;8;800
1/17/2023 1:36:14 PM;BEST_BID;8;822
1/17/2023 1:38:50 PM;BEST_ASK;8.16;732
1/17/2023 1:38:50 PM;TRADE;8.16;12
1/17/2023 1:39:48 PM;BEST_BID;8.02;55
1/17/2023 1:40:22 PM;BEST_BID;8.02;155
1/17/2023 1:40:28 PM;BEST_BID;8.02;255
1/17/2023 1:41:52 PM;BEST_BID;8.02;555
1/17/2023 1:45:16 PM;BEST_BID;8.02;1155
1/17/2023 1:45:35 PM;BEST_ASK;8.18;3400
1/17/2023 1:45:35 PM;BEST_ASK;8.16;394
1/17/2023 1:45:35 PM;TRADE;8.16;132
1/17/2023 1:45:35 PM;TRADE;8.16;600
1/17/2023 1:45:41 PM;TRADE;8.16;394
1/17/2023 1:45:41 PM;BEST_ASK;8.18;3400
1/17/2023 1:45:41 PM;BEST_ASK;8.16;394
1/17/2023 1:46:08 PM;BEST_BID;8.02;1100
1/17/2023 1:46:08 PM;BEST_BID;8.02;1000
1/17/2023 1:46:08 PM;BEST_BID;8.02;900
1/17/2023 1:46:08 PM;BEST_BID;8.02;600
1/17/2023 1:46:08 PM;BEST_BID;8;500
1/17/2023 1:46:18 PM;BEST_ASK;8.18;394
1/17/2023 1:46:19 PM;BEST_BID;8.02;1000
1/17/2023 1:46:40 PM;BEST_BID;8.1;390
1/17/2023 1:47:16 PM;TRADE;8.1;390
1/17/2023 1:47:16 PM;BEST_BID;8.02;1000
1/17/2023 1:47:16 PM;BEST_ASK;8.1;394
1/17/2023 1:47:18 PM;BEST_ASK;8.12;394
1/17/2023 1:47:18 PM;BEST_ASK;8.14;394
1/17/2023 1:47:19 PM;BEST_ASK;8.16;394
1/17/2023 1:47:19 PM;BEST_ASK;8.18;394
1/17/2023 1:47:56 PM;BEST_BID;8.1;200
1/17/2023 1:50:59 PM;BEST_BID;8.16;140
1/17/2023 1:51:05 PM;TRADE;8.16;140
1/17/2023 1:51:05 PM;BEST_BID;8.1;200
1/17/2023 1:51:05 PM;BEST_ASK;8.16;394
1/17/2023 1:51:06 PM;BEST_ASK;8.18;394
1/17/2023 1:57:12 PM;BEST_ASK;8.2;7425
1/17/2023 1:57:12 PM;BEST_ASK;8.18;394
1/17/2023 1:57:12 PM;TRADE;8.18;394
1/17/2023 1:57:12 PM;TRADE;8.18;1606
1/17/2023 1:57:57 PM;BEST_ASK;8.18;1234
1/17/2023 2:01:51 PM;BEST_ASK;8.16;7425
1/17/2023 2:04:44 PM;BEST_ASK;8.14;1962
1/17/2023 2:05:06 PM;BEST_BID;8.02;1000
1/17/2023 2:05:06 PM;BEST_ASK;8.1;394
1/17/2023 2:05:06 PM;TRADE;8.1;200
1/17/2023 2:05:11 PM;BEST_ASK;8.14;1962
1/17/2023 2:09:31 PM;BEST_BID;7.9;200
1/17/2023 2:09:31 PM;BEST_ASK;8;5125
1/17/2023 2:09:31 PM;TRADE;8.02;1000
1/17/2023 2:09:31 PM;TRADE;8;500
1/17/2023 2:09:31 PM;TRADE;8;800
1/17/2023 2:18:37 PM;BEST_ASK;8;3125
1/17/2023 2:18:37 PM;TRADE;8;2000
1/17/2023 2:19:59 PM;BEST_ASK;7.98;840
1/17/2023 2:25:59 PM;BEST_BID;7.98;1160
1/17/2023 2:25:59 PM;BEST_ASK;8;3125
1/17/2023 2:25:59 PM;TRADE;7.98;840
1/17/2023 2:32:35 PM;TRADE;7.98;1160
1/17/2023 2:32:35 PM;BEST_BID;7.9;200
1/17/2023 2:32:35 PM;BEST_ASK;7.98;394
1/17/2023 2:32:39 PM;BEST_ASK;8;3125
1/17/2023 2:36:29 PM;BEST_BID;7.98;2500
1/17/2023 2:42:12 PM;TRADE;8;2500
1/17/2023 2:42:12 PM;BEST_ASK;8;625
1/17/2023 2:42:20 PM;BEST_BID;7.98;100
1/17/2023 2:42:20 PM;TRADE;7.98;2400
1/17/2023 2:56:16 PM;TRADE;8;10
1/17/2023 2:56:16 PM;BEST_ASK;8;615
1/17/2023 3:36:14 PM;BEST_BID;7.92;750
1/17/2023 3:36:14 PM;BEST_ASK;7.98;1900
1/17/2023 3:36:14 PM;TRADE;7.98;100
1/17/2023 3:37:01 PM;BEST_BID;7.84;900
1/17/2023 3:37:01 PM;BEST_ASK;7.9;394
1/17/2023 3:37:01 PM;TRADE;7.92;750
1/17/2023 3:37:01 PM;TRADE;7.9;200
1/17/2023 3:37:04 PM;BEST_ASK;7.98;1900
1/17/2023 3:37:51 PM;BEST_ASK;7.94;1900
1/17/2023 3:38:58 PM;BEST_ASK;7.9;1900
1/17/2023 3:43:02 PM;BEST_BID;7.82;1000
1/17/2023 3:43:17 PM;TRADE;7.82;1000
1/17/2023 3:43:17 PM;BEST_BID;7.8;900
1/17/2023 3:43:33 PM;BEST_BID;7.8;168
1/17/2023 3:43:33 PM;TRADE;7.8;732
1/17/2023 3:43:36 PM;TRADE;7.9;1000
1/17/2023 3:43:36 PM;BEST_BID;7.72;1000
1/17/2023 3:43:36 PM;BEST_ASK;7.9;900
